gg_christine,阿翔,2017-07-07 11:50:00,2017-07-07 13:20:00,2,600,paid,0912365834,willy@gmail.com,0,1
gg_jc,阿哲,2017-07-07 11:50:00,2017-07-07 13:00:00,2,300,paid,0934323867,christine@gmail.com,0,1
gg_joanna,李小瑾,2017-07-08 11:50:00,2017-07-08 13:00:00,2,360,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-07-08 11:50:00,2017-07-08 13:20:00,2,600,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-07-09 11:50:00,2017-07-09 13:00:00,2,300,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-07-09 11:50:00,2017-07-09 13:00:00,2,380,paid,0912365834,willy@gmail.com,0,1
gg_jc,謝阿哲,2017-07-10 11:50:00,2017-07-10 13:00:00,2,360,paid,0934323867,christine@gmail.com,0,1
gg_joanna,李小瑾,2017-07-10 11:50:00,2017-07-10 13:20:00,2,260,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-07-11 11:50:00,2017-07-11 13:20:00,2,260,paid,0985379082,joanna@gmail.com,0,1
gg_willy,陳小豪,2017-07-11 11:50:00,2017-07-11 13:20:00,2,430,paid,0945982145,nick@gmail.com,0,1
gg_christine,鄭小翔,2017-07-12 11:50:00,2017-07-12 13:20:00,2,240,paid,0912365834,willy@gmail.com,0,1
gg_jc,謝阿哲,2017-07-12 11:50:00,2017-07-12 13:20:00,2,340,paid,0934323867,christine@gmail.com,0,1
gg_joanna,李小瑾,2017-07-13 11:50:00,2017-07-13 13:20:00,2,530,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-07-13 11:50:00,2017-07-13 13:20:00,2,530,paid,0985379082,joanna@gmail.com,0,1
gg_willy,陳小豪,2017-07-14 11:50:00,2017-07-14 13:20:00,2,300,paid,0945982145,nick@gmail.com,0,1
gg_christine,鄭小翔,2017-07-14 11:50:00,2017-07-14 13:20:00,2,300,paid,0912365834,willy@gmail.com,0,1
gg_jc,謝阿哲,2017-07-15 11:50:00,2017-07-15 13:20:00,2,300,paid,0934323867,christine@gmail.com,0,1
gg_joanna,李小瑾,2017-07-15 11:50:00,2017-07-15 13:20:00,2,360,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-07-16 11:50:00,2017-07-16 13:20:00,2,300,paid,0985379082,joanna@gmail.com,0,1
gg_willy,陳小豪,2017-07-16 11:50:00,2017-07-16 13:20:00,2,300,paid,0945982145,nick@gmail.com,0,1
gg_christine,鄭小翔,2017-07-17 11:50:00,2017-07-17 13:20:00,2,300,paid,0912365834,willy@gmail.com,0,1
gg_jc,謝阿哲,2017-07-17 11:50:00,2017-07-17 13:20:00,2,380,paid,0934323867,christine@gmail.com,0,1
gg_joanna,李小瑾,2017-07-18 11:50:00,2017-07-18 13:20:00,2,370,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-07-18 11:50:00,2017-07-18 13:20:00,2,550,paid,0985379082,joanna@gmail.com,0,1
gg_willy,陳小豪,2017-07-19 11:50:00,2017-07-19 13:20:00,2,560,paid,0945982145,nick@gmail.com,0,1
gg_christine,鄭小翔,2017-07-19 11:50:00,2017-07-19 13:20:00,2,360,paid,0912365834,willy@gmail.com,0,1
gg_jc,謝阿哲,2017-07-20 11:50:00,2017-07-20 13:20:00,2,470,paid,0934323867,christine@gmail.com,0,1
gg_joanna,李小瑾,2017-07-20 11:50:00,2017-07-20 13:20:00,2,300,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-07-21 11:50:00,2017-07-21 13:20:00,2,300,paid,0910168748,joanna@gmail.com,0,1
gg_willy,陳小豪,2017-07-21 11:50:00,2017-07-21 13:20:00,2,360,paid,0945982145,nick@gmail.com,0,1
gg_christine,鄭小翔,2017-07-22 11:50:00,2017-07-22 13:20:00,2,430,paid,0912365834,willy@gmail.com,0,1
gg_jc,謝阿哲,2017-07-22 11:50:00,2017-07-22 13:20:00,2,240,paid,0934323867,christine@gmail.com,0,1
gg_joanna,李小瑾,2017-07-23 11:50:00,2017-07-23 13:20:00,2,340,paid,0919132123,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-07-23 11:50:00,2017-07-23 13:20:00,2,170,paid,0910168748,joanna@gmail.com,0,1
gg_willy,陳小豪,2017-07-24 11:50:00,2017-07-24 13:20:00,2,300,paid,0945982145,nick@gmail.com,0,1
gg_christine,鄭小翔,2017-07-24 11:50:00,2017-07-24 13:20:00,2,300,paid,0912365834,willy@gmail.com,0,1
gg_jc,謝阿哲,2017-07-25 11:50:00,2017-07-25 13:20:00,2,300,paid,0934323867,christine@gmail.com,0,1
gg_joanna,李小瑾,2017-07-25 11:50:00,2017-07-25 13:20:00,2,660,paid,0919132123,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-07-26 11:50:00,2017-07-26 13:00:00,2,470,inprogress,0910168748,joanna@gmail.com,0,0
gg_willy,陳小豪,2017-07-26 11:50:00,2017-07-26 14:50:00,2,300,inprogress,0945982145,nick@gmail.com,0,0
gg_christine,鄭小翔,2017-07-26 11:50:00,2017-07-26 14:50:00,2,300,inprogress,0912365834,willy@gmail.com,0,0
